id,name,property_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews,review_scores_rating
8154040,Hot spot in DC central,Apartment,2,1,,,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$130.00,1,1,100
4089434,Chester Arthur B&B-General Logan Rm,Bed & Breakfast,3,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$185.00,2,1,100
6391400,Sleek Convention Center Penthouse,Apartment,7,1,2,6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$225.00,1,11,93
6400081,Logan Circle Apartment,Apartment,4,2,2,2,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""}",$130.00,1,1,60
7637134,2 BR next to the Convention Center!,Townhouse,6,1.5,2,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$178.00,1,4,80
264326,Convention Center/Downtown,Apartment,1,1,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector""}",$80.00,3,98,97
1416138,Relax and Sleep in Class in Shaw,House,1,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",$90.00,3,20,97
2467457,Special for Save the Children,Apartment,2,1,2,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer}",$125.00,1,7,97
1263456,The Bubbly Metropolitan,Apartment,4,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$120.00,2,85,83
7996960,Renovated STUDIO (Logan Circle)!,Apartment,1,1,0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",$80.00,3,0,
6676975,Bright 1 Bdrm in Heart of Shaw,Apartment,2,1,1,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$100.00,2,0,
1440897,Logan Circle Penthouse w/Pvt. Bath,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$105.00,2,18,99
7614937,Modern Logan/Dupont Circle Studio,Apartment,2,1,0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$128.00,1,7,94
7638278,Modern 2 BR House by DuPont Circle!,House,6,1,2,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$300.00,1,5,80
5286718,2BR row house in perfect location!,House,4,1.5,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$275.00,4,19,99
1545409,Logan Circle/U Street One-Bedroom,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$200.00,2,2,90
6346461,Walk Everywhere! 3 Beds - 2 BR,Apartment,5,1,2,3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$280.00,2,11,95
5105996,"Charming private room, near metro",House,2,1.5,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",Essentials,Shampoo}",$99.00,2,20,97
4540800,2 bed 2 bath in central DC,Apartment,5,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$175.00,1,1,100
7496108,"Large, airy room near Logan Circle!",Apartment,1,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$97.00,1,15,97
5592949,Master Suite 1BD/1BA HeartDC,Apartment,3,1,1,2,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",$130.00,3,23,96
6016203,Chester A Arthur B& B Cinnamon Room,Bed & Breakfast,2,1,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$215.00,2,0,
1952972,Perfectly located downtown & cozy!,Apartment,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating}",$75.00,14,4,90
2752580,"Chester A Arthur B&B, Highland Room",Bed & Breakfast,4,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$185.00,2,1,100
6425823,Center of DC - Hot spot,Apartment,1,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$70.00,1,19,99
8486100,Studio in the Heart of Logan Circle,Apartment,2,1,0,1,"{TV,""Cable TV"",Internet,""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Essentials}",$97.00,1,0,
8285432,Modern Corner Apt in Shaw,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$130.00,2,2,100
1493666,Luxury Apartment Near White House,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Hot Tub"",Heating,Washer,Dryer}",$120.00,1,3,100
879279,1br apart. Logan Circle - Conv. Cen,Apartment,4,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer}",$110.00,2,1,97
7677038,New Listing/Spectacular Home,Apartment,2,1.5,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$225.00,2,2,100
7125985,Luxury Only 1.5 Blocks From Metro,Apartment,4,1,1,3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$140.00,1,6,100
1135268,Beautiful apt. in historic rowhouse,Apartment,2,2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials}",$160.00,1,8,97
3987789,Apt w/ King Bed in the Heart of DC,Apartment,2,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$125.00,1,116,94
1775880,Perfect Room-Perfect Location,House,2,1.5,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$150.00,3,4,100
7435945,Bright & Spacious Loft in DC,Apartment,1,1,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",$90.00,2,4,100
8587373,Walk to WhiteHouse VictorianMansion,House,16,8,8,16,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,Shampoo}","$1,250.00",1,0,
5838728,Townhouse Downtown- Beautiful 4 BR,House,8,2.5,4,4,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Shampoo}",$390.00,2,1,100
3782497,Room in Downtown DC Historic Home,House,2,1,1,1,"{""Wireless Internet"",""Air Conditioning"",Heating}",$100.00,1,16,100
4813661,Town House Apartment ,Apartment,2,1,1,1,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$150.00,2,7,80
5127820,Cozy 1BR: Logan Cir/Convention Ctr,Apartment,4,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$95.00,3,13,92
7637373,Walk to Walter E Convention Center!,Townhouse,7,1.5,3,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$250.00,1,6,90
3927571,Cozy Place in The  ❤️ of DC,Apartment,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$65.00,1,26,78
4247056,Single bedroom in Logan Circle,Apartment,1,1,1,1,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials}",$70.00,4,1,80
3577,"Unique, comfortable,family-friendly",House,7,1.5,3,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$290.00,2,36,94
1486761,"Best location, Bright Modern Studio",Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",$120.00,1,133,91
6544617,Perfect location at the heart of DC,Apartment,6,1,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$130.00,2,4,100
4885834,"Sunny Attic, Right Downtown",House,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$84.00,3,22,95
7030990,Modern Downtown Apt Walk Everywhere,Apartment,2,1,1,1,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$129.00,1,1,100
6543007,Studio Apartment in Logan Circle,Apartment,3,1,0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$125.00,1,2,100
3746270,Huge 1-bedroom in the heart of DC!,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$150.00,1,5,100
6056411,1 BR Apartment w Rooftop Pool,Apartment,3,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",$130.00,2,5,100
4430806,Bright & Airy 1-br on 14th St.,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",Essentials}",$210.00,3,11,98
2516656,Charming DC Logan Circle Row House,House,6,2.5,3,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$497.00,1,51,99
6119696,Sunny Central Studio Logan Circle,Apartment,2,1,0,1,"{Internet,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",$100.00,3,1,100
7562725,2BR/3Bath w/ Rooftop and Parking,Townhouse,6,3,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$300.00,1,1,100
7206477,"Cozy Studio, middle of the City",Apartment,3,1,0,2,"{Internet,""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",Essentials}",$108.00,1,1,60
6956831,Unit in Shaw/Mount Vernon Triangle,Apartment,6,2.5,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$300.00,4,0,
5825904,Large private space in Logan Circle,House,4,1,1,2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$75.00,1,4,100
5019362,"Charming, Cozy, & Clean Studio Apt",Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$120.00,1,15,99
17381,[1477-1] Logan Cir Lux 1BR,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,Gym,Heating,Washer,Dryer}",$249.00,4,0,
8460036,Amazing safe cozy place downtown!,House,2,1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",$100.00,1,1,100
620849,Logan Circle Loveliness.,Apartment,4,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly""}",$125.00,2,27,96
7559119,Beautiful Studio by Convention Ctr.,Apartment,1,1,0,1,"{TV,""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector""}",$145.00,1,2,100
1460558,2BD/2BA Logan Penthouse w/Pvt. Deck,Apartment,4,2,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$330.00,2,17,98
2176992,Sunny bedroom near Shaw metro,Apartment,1,1,1,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$60.00,2,6,93
3250140,Historic Townhouse in Heart of D.C.,House,2,1.5,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$69.00,1,77,88
5593096,Private Suite -1BD/1BA  @HeartDC,Apartment,4,1,1,2,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$130.00,3,15,99
957734,PERFECT DC location near everything,Apartment,2,1,1,1,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Safety Card"",""Fire Extinguisher""}",$129.00,3,71,99
916200,[1374] 1BR At The Hudson - Dupont ,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$249.00,4,0,
1049354,Walk to WhiteHouse 1 bed 1 bath 2F,Condominium,6,1,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",$79.00,1,2,100
3095566,Charming sunny 1BR loft w/balcony,Apartment,4,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials}",$164.00,2,23,94
8298054,Walk to WhiteHouse 3rd Floor_2Br2Ba,Condominium,6,2,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",$164.00,1,0,
6233678,Beautiful new 2 Bedroom in Downtown,Apartment,4,2,2,2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Doorman,Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$299.00,1,9,98
5774984,Beautiful Jr BR in Downtown DC,Apartment,2,1,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Elevator in Building"",""Hot Tub"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$130.00,2,10,93
925327,"Modern, Sunny Studio Apt Downtown",Apartment,2,1,1,1,"{""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer}",$125.00,2,8,98
8339096,The Lincoln Room in Logan Circle,Apartment,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$190.00,2,0,
